year,month,day,hour,PM2.5,temperature,pressure,rain,wind_direction,wind_speed
2013,3,18,11,6.0,10.5,1004.2,0.0,NNW,4.4
2013,3,18,12,8.0,11.7,1003.6,0.0,NNW,2.4
2013,3,18,13,12.0,11.9,1002.1,0.0,N,3.2
2013,3,18,14,12.0,12.0,1000.9,0.0,NNE,1.9
2013,3,18,15,14.0,11.5,1000.4,0.0,S,1.7
2013,3,18,16,15.0,10.7,1000.0,0.0,SSW,3.9
2013,3,18,17,3.0,9.7,1000.4,0.0,S,4.4
2013,3,18,18,28.0,7.2,1001.3,0.0,S,4.1
2013,3,18,19,78.0,5.4,1002.9,0.0,SSW,7.0
2013,3,18,20,55.0,4.4,1003.7,0.1,S,4.7
2013,3,18,21,38.0,3.7,1004.0,0.0,SSE,2.9
2013,3,18,22,37.0,2.9,1004.0,0.0,S,2.0
2013,3,18,23,37.0,2.6,1004.9,0.0,S,2.1
2013,3,19,0,31.0,2.5,1005.5,0.0,NNE,1.9
2013,3,19,1,30.0,2.0,1006.0,0.0,NE,2.7
2013,3,19,2,31.0,1.2,1005.4,0.0,NE,1.7
2013,3,19,3,33.0,0.8,1005.8,0.0,ENE,1.5
2013,3,19,4,31.0,0.1,1005.4,0.0,N,1.4
2013,3,19,5,29.0,0.1,1005.4,0.0,NNE,1.3
2013,3,19,6,32.0,0.4,1006.6,0.0,NNE,1.1
2013,3,19,7,30.0,1.6,1007.0,0.0,NNE,1.7
2013,3,19,8,34.0,3.0,1007.4,0.0,NE,2.7
2013,3,19,9,38.0,2.6,1008.2,0.0,NNE,2.9
2013,3,19,10,51.0,3.0,1008.0,0.0,NNE,1.9
2013,3,19,11,59.0,3.2,1007.9,0.0,NNE,1.4
2013,3,19,12,60.0,3.5,1007.4,0.0,N,2.1
2013,3,19,13,45.0,4.0,1007.3,0.0,NE,2.9
2013,3,19,14,50.0,4.8,1007.4,0.0,NE,2.3
2013,3,19,15,52.0,4.4,1008.2,0.0,NE,2.1
2013,3,19,16,45.0,3.5,1009.3,0.2,NE,1.7
2013,3,19,17,38.0,2.8,1009.8,0.7,NE,2.5
2013,3,19,18,28.0,2.3,1011.4,1.4,NE,1.8
2013,3,19,19,30.0,1.7,1013.2,1.4,NE,2.3
2013,3,19,20,38.0,0.9,1013.9,1.8,NE,1.6
2013,3,19,21,39.0,0.9,1014.9,1.5,ESE,1.5
2013,3,19,22,65.0,0.4,1015.6,1.3,SSE,1.4
2013,3,19,23,65.0,-0.1,1016.4,0.7,S,1.6
2013,3,20,0,68.0,-0.3,1017.4,1.0,SE,0.0
2013,3,20,1,47.0,-1.2,1018.1,1.6,SW,1.2
2013,3,20,2,40.0,-1.2,1018.5,0.9,SSW,0.0
2013,3,20,3,52.0,-1.1,1018.7,1.5,NE,1.2
2013,3,20,4,52.0,-2.1,1019.0,2.5,E,1.6
2013,3,20,5,31.0,-4.3,1019.4,0.0,SSW,1.2
2013,3,20,6,23.0,-5.7,1019.6,0.0,N,0.0
2013,3,20,7,27.0,-2.3,1020.2,0.0,SSW,0.1
2013,3,20,8,39.0,-0.1,1020.7,0.0,W,1.7
2013,3,20,9,42.0,1.9,1021.0,0.0,SW,2.3
2013,3,20,10,24.0,2.6,1020.4,0.0,W,3.0
2013,3,20,11,40.0,3.1,1019.4,0.0,SW,1.7
2013,3,20,12,27.0,3.8,1018.8,0.0,WSW,2.4
2013,3,20,13,33.0,4.7,1017.7,0.0,SSW,2.1
2013,3,20,14,51.0,5.4,1016.6,0.0,SW,3.8
2013,3,20,15,30.0,5.4,1015.5,0.0,W,3.2
2013,3,20,16,37.0,5.4,1015.1,0.0,SW,4.0
2013,3,20,17,41.0,4.4,1014.5,0.0,SW,3.4
2013,3,20,18,59.0,3.8,1014.2,0.0,SW,3.4
2013,3,20,19,78.0,3.4,1014.2,0.0,SW,3.9
2013,3,20,20,69.0,3.1,1013.8,0.0,SW,2.9
2013,3,20,21,77.0,2.8,1013.6,0.0,SW,2.2
2013,3,20,22,81.0,2.8,1012.7,0.0,SW,2.2
2013,3,20,23,106.0,2.2,1011.8,0.0,WSW,1.9
2013,3,21,0,92.0,1.9,1011.3,0.0,SW,2.3
2013,3,21,1,112.0,1.7,1010.6,0.0,SW,2.4
2013,3,21,2,97.0,1.0,1009.6,0.0,WNW,1.0
2013,3,21,3,103.0,-0.8,1008.9,0.0,NW,0.5
2013,3,21,4,78.0,-1.7,1008.5,0.0,WNW,0.7
2013,3,21,5,73.0,-1.7,1008.0,0.0,ESE,0.1
2013,3,21,6,73.0,-0.6,1007.6,0.0,ENE,1.5
2013,3,21,7,112.0,0.2,1006.9,0.0,N,0.7
2013,3,21,8,116.0,1.4,1005.9,0.0,NNE,1.6
2013,3,21,9,120.0,2.7,1005.3,0.0,N,1.6
2013,3,21,10,130.0,3.7,1004.5,0.0,NNW,1.7
2013,3,21,11,142.0,5.0,1003.0,0.0,ENE,2.4
2013,3,21,12,162.0,6.2,1002.1,0.0,ENE,2.0
2013,3,21,13,178.0,6.9,1001.3,0.0,NNE,3.0
2013,3,21,14,181.0,7.5,1000.4,0.0,NNW,1.4
2013,3,21,15,187.0,7.7,1000.0,0.0,ENE,1.4
2013,3,21,16,188.0,7.7,999.8,0.0,N,1.7
2013,3,21,17,187.0,6.9,1000.2,0.0,NNW,2.3
2013,3,21,18,190.0,6.1,1001.4,0.0,N,1.1
2013,3,21,19,202.0,5.5,1002.5,0.0,NE,1.4
2013,3,21,20,202.0,5.2,1003.7,0.0,ENE,2.5
2013,3,21,21,205.0,4.8,1004.4,0.0,ENE,1.4
2013,3,21,22,217.0,4.7,1005.5,0.0,NE,2.7
2013,3,21,23,228.0,4.1,1006.8,0.0,NE,2.2
2013,3,22,0,202.0,3.4,1007.6,0.0,ENE,0.8
2013,3,22,1,172.0,1.7,1008.7,0.0,NE,0.6
2013,3,22,2,160.0,1.1,1009.5,0.0,NE,1.1
2013,3,22,3,117.0,2.4,1010.1,0.0,NE,2.0
2013,3,22,4,160.0,4.4,1010.7,0.0,NNE,2.0
2013,3,22,5,65.0,4.0,1011.6,0.0,NE,2.0
2013,3,22,6,18.0,2.7,1012.9,0.0,ENE,0.9
2013,3,22,7,26.0,5.8,1013.9,0.0,ENE,1.4
2013,3,22,8,10.0,7.6,1014.8,0.0,ENE,2.3
2013,3,22,9,146.0,8.6,1014.8,0.0,SE,1.5
2013,3,22,10,142.0,8.1,1014.4,0.0,SW,4.4
2013,3,22,11,137.0,8.7,1013.7,0.0,S,2.8
2013,3,22,12,63.0,9.2,1012.5,0.0,WSW,5.0
2013,3,22,13,56.0,9.8,1011.9,0.0,SW,3.9
2013,3,22,14,75.0,10.0,1011.1,0.0,SW,4.2
2013,3,22,15,83.0,9.6,1010.6,0.0,SSW,4.6
2013,3,22,16,66.0,9.3,1010.2,0.0,SSW,2.9
2013,3,22,17,78.0,8.9,1010.3,0.0,SSW,3.9
2013,3,22,18,76.0,8.1,1010.7,0.0,SSW,3.0
2013,3,22,19,68.0,7.8,1011.0,0.0,S,2.7
2013,3,22,20,66.0,7.1,1011.8,0.0,SSE,3.3
2013,3,22,21,64.0,5.6,1011.7,0.0,S,2.1
2013,3,22,22,59.0,4.3,1011.8,0.0,SSE,1.9
2013,3,22,23,61.0,3.1,1011.1,0.0,SE,1.9
2013,3,23,0,64.0,2.7,1010.7,0.0,SSE,1.7
2013,3,23,1,60.0,2.2,1009.8,0.0,SSE,2.1
2013,3,23,2,51.0,2.0,1009.1,0.0,SSW,0.9
2013,3,23,3,51.0,1.5,1008.5,0.0,WNW,0.6
2013,3,23,4,44.0,0.8,1007.7,0.0,N,1.3
2013,3,23,5,44.0,0.8,1007.5,0.0,NE,1.1
2013,3,23,6,51.0,1.0,1007.4,0.0,NNE,1.5
2013,3,23,7,53.0,1.8,1006.4,0.0,SSW,2.1
2013,3,23,8,62.0,3.4,1005.3,0.0,ESE,2.3
2013,3,23,9,78.0,4.5,1005.4,0.0,NE,1.5
2013,3,23,10,79.0,4.2,1005.2,0.0,NNE,1.9
2013,3,23,11,80.0,5.0,1004.8,0.0,NE,4.1
2013,3,23,12,81.0,5.1,1004.4,0.0,N,0.9
2013,3,23,13,77.0,7.4,1003.8,0.0,ENE,0.8
2013,3,23,14,84.0,10.3,1003.4,0.0,ENE,2.3
2013,3,23,15,89.0,10.6,1004.8,0.0,NE,1.3
2013,3,23,16,86.0,11.9,1006.0,0.0,NNW,8.3
2013,3,23,17,63.0,9.0,1008.2,0.0,NNE,3.7
2013,3,23,18,18.0,7.1,1010.5,0.0,NNE,4.1
2013,3,23,19,14.0,6.0,1012.8,0.0,NNE,4.3
2013,3,23,20,14.0,5.2,1014.4,0.0,NNE,2.3
2013,3,23,21,11.0,4.6,1015.3,0.0,NNE,3.9
2013,3,23,22,7.0,3.9,1016.0,0.0,NNE,2.8
2013,3,23,23,5.0,3.5,1016.7,0.0,NE,2.1
2013,3,24,0,6.0,2.7,1017.3,0.0,NNE,2.2
2013,3,24,1,8.0,2.0,1017.6,0.0,NNE,2.4
2013,3,24,2,10.0,2.0,1017.7,0.0,NNE,3.4
2013,3,24,3,11.0,1.6,1017.5,0.0,NNE,3.3
2013,3,24,4,13.0,1.5,1017.7,0.0,N,4.4
2013,3,24,5,13.0,1.0,1018.4,0.0,NNE,2.8
2013,3,24,6,18.0,1.1,1018.7,0.0,NNE,2.2
2013,3,24,7,11.0,2.8,1019.3,0.0,N,2.3
2013,3,24,8,14.0,4.3,1019.5,0.0,NNE,3.1
2013,3,24,9,14.0,5.6,1019.5,0.0,NNW,3.9
2013,3,24,10,3.0,5.9,1019.0,0.0,NNW,3.0
2013,3,24,11,11.0,7.5,1017.8,0.0,NNW,2.7
2013,3,24,12,10.0,8.8,1016.3,0.0,ENE,1.8
2013,3,24,13,3.0,9.7,1014.8,0.0,W,2.7
2013,3,24,14,4.0,10.4,1013.6,0.0,N,2.0
2013,3,24,15,3.0,10.6,1012.9,0.0,SSW,1.9
2013,3,24,16,9.0,9.5,1012.7,0.0,WSW,3.4
2013,3,24,17,14.0,7.9,1012.6,0.0,WSW,3.7
2013,3,24,18,23.0,6.9,1013.1,0.0,SW,4.0
2013,3,24,19,32.0,6.3,1014.0,0.0,SW,3.3
2013,3,24,20,43.0,5.9,1014.5,0.0,SW,2.4
2013,3,24,21,56.0,5.2,1014.7,0.0,WSW,2.2
2013,3,24,22,61.0,2.6,1015.2,0.0,WSW,1.1
2013,3,24,23,55.0,0.9,1015.8,0.0,NW,0.4
2013,3,25,0,56.0,0.3,1016.2,0.0,E,0.4
2013,3,25,1,66.0,-0.3,1016.4,0.0,SE,1.1
2013,3,25,2,73.0,0.5,1017.0,0.0,NNE,1.3
2013,3,25,3,79.0,0.3,1017.4,0.0,NE,1.2
2013,3,25,4,80.0,-0.6,1017.7,0.0,NNE,1.3
2013,3,25,5,71.0,-1.1,1018.1,0.0,NE,1.7
2013,3,25,6,71.0,-0.9,1018.1,0.0,NNE,1.5
2013,3,25,7,77.0,0.8,1018.5,0.0,NE,1.9
2013,3,25,8,108.0,2.7,1018.6,0.0,ESE,0.6
2013,3,25,9,120.0,4.3,1018.4,0.0,E,2.0
2013,3,25,10,121.0,6.5,1017.4,0.0,ESE,1.1
2013,3,25,11,110.0,7.8,1016.8,0.0,ESE,1.9
2013,3,25,12,111.0,9.2,1015.5,0.0,SSE,2.3
2013,3,25,13,119.0,10.0,1014.5,0.0,S,3.1
2013,3,25,14,124.0,10.6,1013.5,0.0,SW,1.9
2013,3,25,15,133.0,10.8,1013.0,0.0,SSW,3.0
2013,3,25,16,118.0,10.3,1012.5,0.0,SW,4.5
2013,3,25,17,109.0,9.8,1012.5,0.0,WSW,3.6
2013,3,25,18,113.0,9.2,1012.6,0.0,SSW,1.9
2013,3,25,19,123.0,8.9,1012.7,0.0,SSW,2.9
2013,3,25,20,146.0,8.5,1013.1,0.0,SSW,3.4
2013,3,25,21,117.0,7.9,1012.6,0.0,SSW,2.2
2013,3,25,22,109.0,5.4,1012.2,0.0,W,0.8
2013,3,25,23,100.0,2.7,1011.9,0.0,WNW,0.4
2013,3,26,0,101.0,1.7,1011.8,0.0,NW,0.7
2013,3,26,1,100.0,1.1,1011.4,0.0,W,0.4
2013,3,26,2,105.0,0.2,1011.1,0.0,SSW,0.5
2013,3,26,3,131.0,-0.3,1010.5,0.0,SSW,0.1
2013,3,26,4,172.0,-0.4,1010.5,0.0,NE,0.9
2013,3,26,5,190.0,-0.2,1010.5,0.0,ENE,0.8
2013,3,26,6,190.0,1.1,1011.2,0.0,NE,1.2
2013,3,26,7,182.0,3.2,1010.6,0.0,NE,1.4
2013,3,26,8,185.0,4.8,1010.3,0.0,NE,1.2
2013,3,26,9,194.0,6.6,1010.1,0.0,WSW,0.8
2013,3,26,10,209.0,8.2,1009.5,0.0,SW,0.8
2013,3,26,11,209.0,9.7,1008.6,0.0,SW,2.6
2013,3,26,12,220.0,10.7,1007.6,0.0,SSE,2.7
2013,3,26,13,223.0,11.8,1006.3,0.0,SSW,2.9
2013,3,26,14,214.0,12.3,1005.3,0.0,SW,5.4
2013,3,26,15,200.0,12.8,1004.3,0.0,SW,4.3
2013,3,26,16,209.0,12.9,1003.4,0.0,SSW,3.1
2013,3,26,17,199.0,12.5,1003.6,0.0,SW,3.8
2013,3,26,18,204.0,11.8,1003.7,0.0,SSW,1.2
2013,3,26,19,204.0,11.4,1004.1,0.0,S,1.3
2013,3,26,20,226.0,10.3,1005.0,0.0,NNW,2.1
2013,3,26,21,222.0,7.7,1004.5,0.0,ESE,0.1
2013,3,26,22,229.0,6.2,1004.2,0.0,NNE,0.5
2013,3,26,23,181.0,7.1,1003.5,0.0,SSW,1.1
2013,3,27,0,143.0,8.0,1002.9,0.0,SSW,1.5
2013,3,27,1,131.0,7.3,1002.8,0.0,SW,1.9
2013,3,27,2,128.0,6.1,1002.2,0.0,SSW,1.0
2013,3,27,3,129.0,4.3,1001.7,0.0,W,0.8
2013,3,27,4,135.0,2.9,1001.5,0.0,W,0.9
2013,3,27,5,135.0,2.8,1001.4,0.0,SSW,0.5
2013,3,27,6,138.0,4.2,1003.3,0.0,NE,1.4
2013,3,27,7,186.0,5.3,1004.2,0.0,NNE,1.6
2013,3,27,8,221.0,7.6,1004.6,0.0,NE,2.0
2013,3,27,9,159.0,10.6,1004.5,0.0,ENE,3.3
2013,3,27,10,182.0,14.5,1003.8,0.0,NE,2.5
2013,3,27,11,186.0,17.2,1003.3,0.0,ENE,4.4
2013,3,27,12,132.0,18.6,1003.2,0.0,NNW,5.4
2013,3,27,13,45.0,19.5,1002.8,0.0,NW,3.3
2013,3,27,14,45.0,18.9,1002.9,0.0,N,5.0
2013,3,27,15,14.0,18.2,1003.4,0.0,N,5.8
2013,3,27,16,13.0,17.2,1003.9,0.0,N,4.4
2013,3,27,17,14.0,14.5,1005.5,0.0,NE,3.9
2013,3,27,18,12.0,12.7,1007.2,0.0,NNE,3.5
2013,3,27,19,10.0,11.6,1009.0,0.0,NE,4.2
2013,3,27,20,11.0,10.9,1010.5,0.0,NNE,2.7
2013,3,27,21,12.0,10.4,1012.2,0.0,NNE,3.2
2013,3,27,22,9.0,9.7,1013.0,0.0,NE,2.3
2013,3,27,23,9.0,8.1,1014.0,0.0,ENE,2.8
2013,3,28,0,16.0,6.8,1014.4,0.0,ENE,2.3
2013,3,28,1,16.0,5.9,1014.7,0.0,ENE,2.0
2013,3,28,2,6.0,5.3,1014.8,0.0,ENE,3.0
2013,3,28,3,12.0,4.5,1014.8,0.0,NE,2.1
2013,3,28,4,12.0,4.3,1015.7,0.0,NE,2.0
2013,3,28,5,10.0,4.3,1016.3,0.0,NE,2.3
2013,3,28,6,13.0,4.6,1016.9,0.0,E,1.0
2013,3,28,7,8.0,5.4,1017.3,0.0,NNE,2.1
2013,3,28,8,13.0,6.8,1017.6,0.0,NE,1.8
2013,3,28,9,13.0,7.4,1017.7,0.0,ENE,1.4
2013,3,28,10,10.0,8.8,1017.6,0.0,SE,1.4
2013,3,28,11,13.0,9.5,1017.1,0.0,N,3.4
2013,3,28,12,10.0,10.7,1016.3,0.0,NNW,2.7
2013,3,28,13,13.0,11.2,1015.0,0.0,WSW,5.1
2013,3,28,14,17.0,12.7,1014.1,0.0,W,3.5
2013,3,28,15,9.0,13.8,1013.5,0.0,NW,3.2
2013,3,28,16,3.0,14.2,1013.5,0.0,NW,1.9
2013,3,28,17,10.0,12.9,1013.3,0.0,WNW,1.7
2013,3,28,18,10.0,9.5,1014.2,0.0,WSW,3.9
2013,3,28,19,49.0,8.5,1014.9,0.0,SW,3.6
2013,3,28,20,95.0,8.2,1015.6,0.0,SW,1.4
2013,3,28,21,109.0,6.4,1016.2,0.0,S,0.4
2013,3,28,22,108.0,4.6,1016.1,0.0,WSW,0.2
2013,3,28,23,105.0,2.8,1016.0,0.0,NE,1.0
2013,3,29,0,93.0,2.1,1016.3,0.0,NE,1.4
2013,3,29,1,66.0,2.6,1016.6,0.0,ENE,1.1
2013,3,29,2,76.0,2.2,1016.4,0.0,ESE,0.4
2013,3,29,3,84.0,3.5,1016.3,0.0,ENE,1.5
2013,3,29,4,84.0,3.2,1016.9,0.0,NE,1.3
2013,3,29,5,84.0,2.2,1017.6,0.0,NE,1.2
2013,3,29,6,94.0,2.6,1018.0,0.0,NE,2.0
2013,3,29,7,90.0,4.2,1018.4,0.0,NNE,1.5
2013,3,29,8,91.0,6.5,1018.8,0.0,E,2.3
2013,3,29,9,100.0,7.9,1018.3,0.0,NNE,1.4
2013,3,29,10,100.0,8.7,1017.6,0.0,ENE,2.3
2013,3,29,11,73.0,9.6,1016.3,0.0,ENE,1.5
2013,3,29,12,75.0,9.1,1015.8,0.0,E,1.9
2013,3,29,13,88.0,9.8,1014.9,0.0,NW,0.4
2013,3,29,14,113.0,9.6,1014.4,0.0,ESE,0.8
2013,3,29,15,114.0,9.5,1014.2,0.0,ENE,1.7
2013,3,29,16,108.0,9.6,1014.1,0.0,N,0.8
2013,3,29,17,109.0,9.1,1013.9,0.0,NE,2.5
2013,3,29,18,91.0,8.3,1014.3,0.0,ENE,1.9
2013,3,29,19,92.0,7.5,1015.0,0.0,ESE,2.4
2013,3,29,20,93.0,6.0,1016.1,0.0,SE,2.3
2013,3,29,21,70.0,5.3,1016.7,0.0,S,1.8
2013,3,29,22,64.0,5.2,1016.7,0.0,ESE,2.0
2013,3,29,23,57.0,4.7,1017.1,0.0,ENE,1.3
2013,3,30,0,57.0,4.3,1017.1,0.0,E,1.4
2013,3,30,1,66.0,3.8,1017.0,0.0,ENE,2.2
2013,3,30,2,60.0,2.9,1016.8,0.0,ENE,1.5
2013,3,30,3,67.0,2.9,1016.9,0.0,ENE,1.8
2013,3,30,4,71.0,2.5,1016.7,0.0,E,1.4
2013,3,30,5,73.0,2.6,1016.7,0.0,NNE,0.4
2013,3,30,6,66.0,2.5,1017.4,0.0,NNE,1.7
2013,3,30,7,70.0,4.1,1017.7,0.0,N,0.7
2013,3,30,8,82.0,5.7,1018.4,0.0,N,2.3
2013,3,30,9,77.0,7.3,1018.3,0.0,NE,2.8
2013,3,30,10,79.0,8.4,1018.2,0.0,SSW,1.3
2013,3,30,11,79.0,9.4,1017.6,0.0,NE,2.1
2013,3,30,12,92.0,10.3,1016.6,0.0,SE,1.7
2013,3,30,13,81.0,10.8,1015.7,0.0,SSW,1.9
2013,3,30,14,94.0,10.9,1015.0,0.0,S,1.8
2013,3,30,15,94.0,10.8,1014.6,0.0,SSE,2.4
2013,3,30,16,95.0,10.0,1014.5,0.0,SE,2.5
2013,3,30,17,88.0,9.0,1015.1,0.0,SSE,2.4
2013,3,30,18,80.0,7.7,1015.5,0.0,S,1.7
2013,3,30,19,84.0,6.8,1016.9,0.0,S,1.5
2013,3,30,20,88.0,6.1,1017.6,0.0,SSE,1.4
2013,3,30,21,88.0,5.5,1017.8,0.0,SSW,1.5
2013,3,30,22,86.0,5.5,1017.9,0.0,SSW,1.8
2013,3,30,23,92.0,5.0,1017.7,0.0,SSW,1.5
2013,3,31,0,102.0,4.9,1017.9,0.0,SSW,1.3
2013,3,31,1,108.0,4.8,1017.4,0.0,SW,1.8
2013,3,31,2,110.0,4.8,1016.9,0.0,WSW,1.1
2013,3,31,3,96.0,4.9,1016.4,0.0,SW,0.4
2013,3,31,4,101.0,4.8,1016.1,0.0,SSE,1.2
2013,3,31,5,96.0,4.5,1016.0,0.0,SSW,1.7
2013,3,31,6,120.0,4.4,1015.9,0.0,SE,1.4
2013,3,31,7,132.0,4.7,1016.4,0.0,S,0.7
2013,3,31,8,132.0,4.9,1016.0,0.0,SE,1.5
2013,3,31,9,151.0,5.4,1015.5,0.0,SE,1.3
2013,3,31,10,151.0,5.7,1014.8,0.0,SSW,0.6
2013,3,31,11,187.0,5.8,1014.2,0.0,NNE,1.6
2013,3,31,12,205.0,6.2,1012.9,0.0,N,2.4
2013,3,31,13,212.0,5.9,1011.9,0.0,N,2.9
2013,3,31,14,221.0,6.0,1010.5,0.0,NE,2.0
2013,3,31,15,225.0,6.7,1009.7,0.0,N,1.7
2013,3,31,16,226.0,6.9,1009.4,0.0,N,1.6
2013,3,31,17,228.0,6.3,1009.2,0.0,NNE,1.7
2013,3,31,18,228.0,5.7,1009.6,0.0,N,2.3
2013,3,31,19,227.0,5.6,1009.6,0.0,NE,1.3
2013,3,31,20,235.0,6.1,1009.8,0.0,NE,1.2
2013,3,31,21,235.0,5.9,1009.9,0.0,NNE,1.8
2013,3,31,22,229.0,6.5,1009.7,0.0,NE,2.0
2013,3,31,23,225.0,6.3,1009.1,0.0,NW,0.4
2013,4,1,0,226.0,6.6,1009.5,0.0,NE,0.8
2013,4,1,1,233.0,6.6,1008.6,0.0,ESE,0.7
2013,4,1,2,240.0,6.4,1008.6,0.0,E,1.1
2013,4,1,3,242.0,5.5,1007.9,0.0,E,0.8
2013,4,1,4,242.0,4.6,1007.5,0.0,ENE,0.5
2013,4,1,5,238.0,3.4,1007.9,0.0,NE,0.5
2013,4,1,6,238.0,5.0,1008.5,0.0,WNW,2.3
2013,4,1,7,228.0,11.9,1008.2,0.0,NW,4.0
2013,4,1,8,68.0,12.7,1009.2,0.0,NW,5.1
2013,4,1,9,16.0,11.9,1010.0,0.0,N,4.8
2013,4,1,10,13.0,12.2,1010.9,0.0,NNW,6.7
2013,4,1,11,20.0,14.7,1010.6,0.0,N,4.3
2013,4,1,12,27.0,15.7,1011.1,0.0,NNW,5.2
2013,4,1,13,36.0,16.1,1011.2,0.0,NNW,7.3
2013,4,1,14,34.0,16.7,1011.5,0.0,NNW,6.2
2013,4,1,15,43.0,16.5,1012.3,0.0,N,6.3
2013,4,1,16,43.0,15.9,1013.0,0.0,NNE,4.5
2013,4,1,17,15.0,14.6,1013.7,0.0,N,2.7
2013,4,1,18,13.0,12.8,1014.5,0.0,NNE,2.6
2013,4,1,19,13.0,11.5,1015.7,0.0,NNE,1.4
2013,4,1,20,10.0,10.4,1017.2,0.0,NNE,2.4
2013,4,1,21,14.0,9.9,1017.6,0.0,NE,1.9
2013,4,1,22,13.0,6.0,1017.6,0.0,NE,1.1
2013,4,1,23,13.0,3.4,1018.1,0.0,S,0.5
2013,4,2,0,3.0,5.0,1018.0,0.0,NNE,1.3
2013,4,2,1,10.0,1.7,1017.7,0.0,WSW,1.3
2013,4,2,2,9.0,0.5,1017.4,0.0,W,0.6
2013,4,2,3,9.0,0.0,1016.9,0.0,SSW,0.7
2013,4,2,4,17.0,1.1,1016.5,0.0,SSW,1.4
2013,4,2,5,55.0,3.6,1016.6,0.0,WSW,1.2
2013,4,2,6,102.0,2.9,1016.5,0.0,WNW,1.2
2013,4,2,7,118.0,6.3,1016.2,0.0,SW,0.5
2013,4,2,8,126.0,8.3,1015.6,0.0,WNW,0.9
2013,4,2,9,126.0,10.6,1015.2,0.0,WSW,2.4
2013,4,2,10,162.0,12.4,1014.0,0.0,WSW,2.1
2013,4,2,11,161.0,14.3,1012.4,0.0,SSW,1.0
2013,4,2,12,145.0,15.1,1011.0,0.0,S,3.6
2013,4,2,13,131.0,16.6,1009.4,0.0,SSW,3.3
2013,4,2,14,136.0,17.7,1008.0,0.0,SW,4.6
2013,4,2,15,132.0,18.2,1006.7,0.0,SW,4.1
2013,4,2,16,117.0,17.5,1006.3,0.0,SSW,3.1
2013,4,2,17,134.0,16.9,1005.8,0.0,SW,2.6
2013,4,2,18,135.0,15.9,1005.6,0.0,SSW,3.1
2013,4,2,19,108.0,15.2,1005.9,0.0,SW,2.2
2013,4,2,20,108.0,13.6,1005.7,0.0,SW,1.9
2013,4,2,21,111.0,10.6,1005.6,0.0,SW,1.4
2013,4,2,22,111.0,8.5,1005.5,0.0,S,0.1
2013,4,2,23,124.0,8.4,1005.3,0.0,WSW,1.4
2013,4,3,0,124.0,8.4,1004.7,0.0,SW,1.0
2013,4,3,1,142.0,7.6,1004.4,0.0,SW,1.0
2013,4,3,2,142.0,6.6,1004.3,0.0,SW,1.3
2013,4,3,3,168.0,6.5,1004.2,0.0,WSW,1.3
2013,4,3,4,168.0,5.9,1004.3,0.0,SW,1.3
2013,4,3,5,147.0,5.4,1004.8,0.0,WSW,1.2
2013,4,3,6,154.0,6.4,1005.4,0.0,WSW,1.3
2013,4,3,7,153.0,9.7,1006.1,0.0,W,2.5
2013,4,3,8,154.0,12.7,1006.3,0.0,W,2.0
2013,4,3,9,142.0,15.7,1006.7,0.0,NE,1.9
2013,4,3,10,129.0,18.0,1006.8,0.0,ENE,3.6
2013,4,3,11,129.0,19.6,1006.6,0.0,ESE,1.4
2013,4,3,12,157.0,19.6,1006.3,0.0,SSE,3.4
2013,4,3,13,173.0,19.6,1005.9,0.0,ESE,1.3
2013,4,3,14,208.0,17.9,1006.2,0.0,S,3.4
2013,4,3,15,180.0,16.9,1006.5,0.0,S,4.1
2013,4,3,16,122.0,15.6,1007.0,0.0,SSE,2.9
2013,4,3,17,89.0,14.0,1007.6,0.0,SE,2.6
2013,4,3,18,89.0,12.8,1008.3,0.0,SSE,1.6
2013,4,3,19,56.0,11.7,1009.3,0.0,SSW,1.1
2013,4,3,20,42.0,10.0,1009.9,0.0,W,1.7
2013,4,3,21,36.0,9.6,1010.4,0.0,SSW,0.8
2013,4,3,22,36.0,8.9,1009.8,0.0,SSW,0.7
2013,4,3,23,40.0,6.9,1010.3,0.0,WSW,0.5
2013,4,4,0,40.0,7.1,1010.3,0.0,SSW,0.6
2013,4,4,1,40.0,8.7,1009.9,0.0,SE,1.4
2013,4,4,2,41.0,8.7,1009.9,0.0,S,1.4
2013,4,4,3,48.0,8.5,1009.7,0.0,S,1.4
2013,4,4,4,46.0,8.0,1009.3,0.0,SSW,1.7
2013,4,4,5,46.0,8.0,1009.3,0.0,SSW,2.4
2013,4,4,6,48.0,8.2,1009.3,0.0,SSW,1.9
2013,4,4,7,63.0,8.5,1009.7,0.0,W,1.7
2013,4,4,8,78.0,9.0,1010.0,0.0,WSW,1.8
2013,4,4,9,80.0,9.4,1010.3,0.0,WNW,1.5
2013,4,4,10,69.0,9.5,1009.5,0.0,NNE,0.7
2013,4,4,11,74.0,10.2,1008.5,0.0,NNW,1.5
2013,4,4,12,84.0,10.5,1008.2,0.0,NNW,1.1
2013,4,4,13,84.0,10.7,1007.2,0.0,N,2.7
2013,4,4,14,90.0,8.3,1007.1,0.1,NNE,2.2
2013,4,4,15,85.0,6.8,1007.1,0.0,NNE,2.0
2013,4,4,16,75.0,6.0,1007.4,1.4,NNE,1.7
2013,4,4,17,63.0,5.8,1007.8,0.7,NE,1.8
2013,4,4,18,63.0,5.7,1008.5,1.3,NNE,1.9
2013,4,4,19,83.0,5.6,1009.3,1.9,NE,1.2
2013,4,4,20,72.0,5.6,1009.7,0.9,NE,1.3
